Speaker_d,filename_d,Group_d,Vowel_d,utts_vow_d,F1_d,F2_d
toogood,t6902,t69,  V  ,toogood:t6902_  V  ,772.5527007,1427.570698
toogood,t6902,t69,  @:  ,toogood:t6902_  @:  ,589.7462387,1483.412597
toogood,t6903,t69,  A  ,toogood:t6903_  A  ,680.816508,1669.793075
toogood,t6903,t69,  O  ,toogood:t6903_  O  ,606.2372181,1719.569557
toogood,t6903,t69,  i:  ,toogood:t6903_  i:  ,476.5624706,1692.73428
toogood,t6903,t69,  V  ,toogood:t6903_  V  ,678.2133802,1396.916286
toogood,t6903,t69,  O  ,toogood:t6903_  O  ,618.2579729,1359.920392
toogood,t6903,t69,  O  ,toogood:t6903_  O  ,528.3398106,1131.416715
toogood,t6903,t69,  V  ,toogood:t6903_  V  ,573.8540675,1280.774867
toogood,t6904,t69,  I  ,toogood:t6904_  I  ,423.8311903,1858.56173
toogood,t6904,t69,  i:  ,toogood:t6904_  i:  ,438.9849218,1693.726365
toogood,t6904,t69,  O  ,toogood:t6904_  O  ,613.9570347,1174.279916
toogood,t6904,t69,  a:  ,toogood:t6904_  a:  ,692.0212142,1477.282812
toogood,t6904,t69,  O  ,toogood:t6904_  O  ,834.2372057,1529.032853
toogood,t6904,t69,  A  ,toogood:t6904_  A  ,604.1633911,1516.398352
toogood,t6904,t69,  A  ,toogood:t6904_  A  ,609.774587,1634.740929
toogood,t6904,t69,  @:  ,toogood:t6904_  @:  ,475.4955534,1466.622356
toogood,t6904,t69,  i:  ,toogood:t6904_  i:  ,345.0534319,1813.479755
toogood,t6904,t69,  V  ,toogood:t6904_  V  ,598.4653675,1447.293816
toogood,t6905,t69,  V  ,toogood:t6905_  V  ,681.5048295,1354.060824
toogood,t6905,t69,  O  ,toogood:t6905_  O  ,718.9034935,1259.507646
toogood,t6905,t69,  V  ,toogood:t6905_  V  ,665.9524547,1280.191003
toogood,t6905,t69,  i:  ,toogood:t6905_  i:  ,353.3754782,1827.225435
toogood,t6905,t69,  V  ,toogood:t6905_  V  ,612.4604614,1483.655438
toogood,t6905,t69,  o:  ,toogood:t6905_  o:  ,461.6555372,1080.893331
toogood,t6905,t69,  i:  ,toogood:t6905_  i:  ,394.7195855,1749.006493
toogood,t6905,t69,  o:  ,toogood:t6905_  o:  ,467.3174008,1114.351342
toogood,t6905,t69,  V  ,toogood:t6905_  V  ,715.2127543,1442.418522
toogood,t6905,t69,  A  ,toogood:t6905_  A  ,732.1726396,1823.822632
toogood,t6905,t69,  i:  ,toogood:t6905_  i:  ,354.5627534,1631.287835
toogood,t6905,t69,  O  ,toogood:t6905_  O  ,646.2164355,1269.947712
toogood,t6906,t69,  O  ,toogood:t6906_  O  ,603.9048178,1226.607076
toogood,t6906,t69,  O  ,toogood:t6906_  O  ,627.2632223,1285.695228
toogood,t6906,t69,  A  ,toogood:t6906_  A  ,639.576242,1730.170386
toogood,t6906,t69,  V  ,toogood:t6906_  V  ,652.671533,1289.515542
toogood,t6906,t69,  a:  ,toogood:t6906_  a:  ,686.6773306,1348.201389
toogood,t6906,t69,  V  ,toogood:t6906_  V  ,761.9004525,1402.692356
toogood,t6906,t69,  o:  ,toogood:t6906_  o:  ,547.6345214,1301.40709
toogood,t6906,t69,  i:  ,toogood:t6906_  i:  ,370.804892,1740.513924
toogood,t6906,t69,  O  ,toogood:t6906_  O  ,597.895674,1282.745304
toogood,t6906,t69,  O  ,toogood:t6906_  O  ,666.6981568,1195.350533
toogood,t6906,t69,  o:  ,toogood:t6906_  o:  ,550.3237059,1442.779524
toogood,t6907,t69,  o:  ,toogood:t6907_  o:  ,594.866083,1447.014754
toogood,t6907,t69,  V  ,toogood:t6907_  V  ,791.7912782,1480.862072
toogood,t6907,t69,  V  ,toogood:t6907_  V  ,693.7021192,1339.2791
toogood,t6907,t69,  O  ,toogood:t6907_  O  ,676.6199925,1310.2383
toogood,t6907,t69,  i:  ,toogood:t6907_  i:  ,457.9888981,1730.694854
toogood,t6907,t69,  a:  ,toogood:t6907_  a:  ,739.8152944,1344.787308
toogood,t6907,t69,  a:  ,toogood:t6907_  a:  ,771.4505598,1488.165717
toogood,t6907,t69,  a:  ,toogood:t6907_  a:  ,696.2604485,1411.380676
toogood,t6907,t69,  O  ,toogood:t6907_  O  ,630.6589033,1140.615141
toogood,t6907,t69,  o:  ,toogood:t6907_  o:  ,478.0892401,1095.847712
toogood,t6907,t69,  i:  ,toogood:t6907_  i:  ,398.5246417,1837.015
toogood,t6907,t69,  o:  ,toogood:t6907_  o:  ,554.5699353,1357.767137
toogood,t6909,t69,  V  ,toogood:t6909_  V  ,747.7491436,1444.617351
toogood,t6909,t69,  A  ,toogood:t6909_  A  ,687.819911,1475.714088
toogood,t6909,t69,  E  ,toogood:t6909_  E  ,477.4134688,1743.413604
toogood,t6909,t69,  O  ,toogood:t6909_  O  ,816.6350947,1514.187974
toogood,t6909,t69,  O  ,toogood:t6909_  O  ,656.332789,1320.668382
toogood,t6909,t69,  O  ,toogood:t6909_  O  ,740.9343344,1241.468458
toogood,t6909,t69,  V  ,toogood:t6909_  V  ,757.2207324,1427.967404
toogood,t6909,t69,  I  ,toogood:t6909_  I  ,427.0806708,1657.775245
toogood,t6909,t69,  V  ,toogood:t6909_  V  ,657.29298,1395.091723
toogood,t6909,t69,  i:  ,toogood:t6909_  i:  ,435.8513016,1781.982511
toogood,t6909,t69,  O  ,toogood:t6909_  O  ,736.679934,1255.900008
toogood,t6909,t69,  A  ,toogood:t6909_  A  ,689.2400266,1454.527253
toogood,t6909,t69,  E  ,toogood:t6909_  E  ,605.4196933,1643.730075
toogood,t6909,t69,  i:  ,toogood:t6909_  i:  ,399.1910986,1713.088009
toogood,t6909,t69,  U  ,toogood:t6909_  U  ,551.7741306,1330.141012
toogood,t6911a,t69,  E  ,toogood:t6911a_  E  ,539.233584,1694.617399
toogood,t6911a,t69,  O  ,toogood:t6911a_  O  ,676.5139125,1300.227473
toogood,t6911a,t69,  V  ,toogood:t6911a_  V  ,751.3336297,1446.693647
toogood,t6911a,t69,  O  ,toogood:t6911a_  O  ,635.0679855,1123.455183
toogood,t6911a,t69,  A  ,toogood:t6911a_  A  ,610.3058063,1596.097142
toogood,t6911a,t69,  O  ,toogood:t6911a_  O  ,605.9575038,1251.893734
toogood,t6911a,t69,  I  ,toogood:t6911a_  I  ,406.8673658,1773.444202
toogood,t6912a,t69,  E  ,toogood:t6912a_  E  ,634.188304,1811.041617
toogood,t6912a,t69,  i:  ,toogood:t6912a_  i:  ,388.1647574,1817.123638
toogood,t6912a,t69,  i:  ,toogood:t6912a_  i:  ,445.8967204,1814.409996
toogood,t6912a,t69,  a:  ,toogood:t6912a_  a:  ,676.70182,1371.61226
toogood,t6912b,t69,  V  ,toogood:t6912b_  V  ,621.4595111,1366.206438
toogood,t6912b,t69,  E  ,toogood:t6912b_  E  ,500.981705,1602.540936
toogood,t6912b,t69,  O  ,toogood:t6912b_  O  ,825.2656574,1336.799822
toogood,t6913b,t69,  i:  ,toogood:t6913b_  i:  ,394.7846414,1740.091487
toogood,t6913b,t69,  O  ,toogood:t6913b_  O  ,636.0354177,1345.080019
toogood,t6913b,t69,  V  ,toogood:t6913b_  V  ,684.8219929,1502.490678
toogood,t6913b,t69,  i:  ,toogood:t6913b_  i:  ,412.5915196,1713.328571
toogood,t6913b,t69,  V  ,toogood:t6913b_  V  ,787.4758067,1496.751807
toogood,t6913b,t69,  i:  ,toogood:t6913b_  i:  ,404.270966,1843.69334
toogood,t6914a,t69,  @:  ,toogood:t6914a_  @:  ,455.9155876,1327.479042
toogood,t6914a,t69,  A  ,toogood:t6914a_  A  ,681.6340747,1655.431345
toogood,t6914a,t69,  O  ,toogood:t6914a_  O  ,738.8402402,1347.010125
toogood,t6914a,t69,  V  ,toogood:t6914a_  V  ,674.5032637,1368.76955
toogood,t6916a,t69,  E  ,toogood:t6916a_  E  ,498.4509214,1851.014415
toogood,t6916a,t69,  O  ,toogood:t6916a_  O  ,793.3451008,1463.008734
toogood,t6916a,t69,  o:  ,toogood:t6916a_  o:  ,546.608736,1178.632042
toogood,t6916a,t69,  o:  ,toogood:t6916a_  o:  ,552.6754486,1291.165249
toogood,t6916a,t69,  a:  ,toogood:t6916a_  a:  ,761.5075429,1362.658531
toogood,t6916b,t69,  o:  ,toogood:t6916b_  o:  ,593.4339397,1327.184189
toogood,t6916b,t69,  o:  ,toogood:t6916b_  o:  ,537.5967042,1000.460248
toogood,t6916b,t69,  E  ,toogood:t6916b_  E  ,591.0424819,1739.726339
toogood,t6916b,t69,  i:  ,toogood:t6916b_  i:  ,429.0079236,1500.207094
toogood,t6917b,t69,  E  ,toogood:t6917b_  E  ,601.3011437,1609.571723
toogood,t6917b,t69,  a:  ,toogood:t6917b_  a:  ,783.7276407,1423.092282
toogood,t6917b,t69,  a:  ,toogood:t6917b_  a:  ,746.9040907,1495.807614
toogood,t6918a,t69,  E  ,toogood:t6918a_  E  ,442.7853805,1836.38707
toogood,t6918a,t69,  i:  ,toogood:t6918a_  i:  ,358.8307072,1849.492578
toogood,t6918a,t69,  O  ,toogood:t6918a_  O  ,512.8485131,1316.578481
toogood,t6918a,t69,  A  ,toogood:t6918a_  A  ,608.2585756,1675.914113
toogood,t6919a,t69,  V  ,toogood:t6919a_  V  ,724.1936831,1399.460694
toogood,t6919a,t69,  A  ,toogood:t6919a_  A  ,523.4043415,1529.685075
toogood,t6920b,t69,  o:  ,toogood:t6920b_  o:  ,519.6738363,1068.315877
toogood,t6920b,t69,  E  ,toogood:t6920b_  E  ,498.5844372,1676.132534
toogood,t6920b,t69,  o:  ,toogood:t6920b_  o:  ,557.0693473,1248.422428
toogood,t6920b,t69,  O  ,toogood:t6920b_  O  ,630.6660532,1193.337327
toogood,t6920b,t69,  V  ,toogood:t6920b_  V  ,591.1794269,1304.475037
toogood,t6920b,t69,  o:  ,toogood:t6920b_  o:  ,457.7332619,1412.20937
toogood,t6920b,t69,  I  ,toogood:t6920b_  I  ,418.1086006,1643.692127
toogood,t6921a,t69,  E  ,toogood:t6921a_  E  ,570.7545003,1726.983487
toogood,t6921a,t69,  @:  ,toogood:t6921a_  @:  ,514.2075852,1382.462392
toogood,t6921a,t69,  @:  ,toogood:t6921a_  @:  ,576.8534858,1379.233861
toogood,t6921a,t69,  V  ,toogood:t6921a_  V  ,698.3301695,1391.65373
toogood,t6921b,t69,  V  ,toogood:t6921b_  V  ,746.775522,1423.427321
toogood,t6921b,t69,  V  ,toogood:t6921b_  V  ,709.527308,1332.04605
toogood,t6921b,t69,  O  ,toogood:t6921b_  O  ,606.650394,1211.212802
toogood,t6921b,t69,  A  ,toogood:t6921b_  A  ,727.2372336,1573.473413
toogood,t6921b,t69,  i:  ,toogood:t6921b_  i:  ,354.4047749,1774.419858
toogood,t6923a,t69,  V  ,toogood:t6923a_  V  ,764.3618684,1370.816497
toogood,t6923a,t69,  O  ,toogood:t6923a_  O  ,739.6707744,1255.313253
toogood,t6923a,t69,  A  ,toogood:t6923a_  A  ,626.3049575,1584.357553
toogood,t6923a,t69,  O  ,toogood:t6923a_  O  ,680.1520066,1182.117156
toogood,t6923b,t69,  O  ,toogood:t6923b_  O  ,707.9761062,1392.999321
toogood,t6923b,t69,  E  ,toogood:t6923b_  E  ,618.2366659,1668.517518
toogood,t6923b,t69,  A  ,toogood:t6923b_  A  ,689.6990552,1580.883077
toogood,t6923b,t69,  i:  ,toogood:t6923b_  i:  ,480.8841001,1773.765091
toogood,t6923b,t69,  O  ,toogood:t6923b_  O  ,701.1362829,1154.716793
toogood,t6923b,t69,  o:  ,toogood:t6923b_  o:  ,614.3487431,1288.473014
toogood,t6923b,t69,  o:  ,toogood:t6923b_  o:  ,517.3000745,1253.597494
toogood,t6923b,t69,  i:  ,toogood:t6923b_  i:  ,413.2219076,1840.162219
toogood,t6923b,t69,  E  ,toogood:t6923b_  E  ,557.0857707,1720.942754
toogood,t6924b,t69,  E  ,toogood:t6924b_  E  ,549.1965157,1640.320241
toogood,t6924b,t69,  O  ,toogood:t6924b_  O  ,552.9045904,1383.286923
toogood,t6925a,t69,  E  ,toogood:t6925a_  E  ,601.1884328,1767.657658
toogood,t6925a,t69,  E  ,toogood:t6925a_  E  ,541.057759,1703.413598
toogood,t6925a,t69,  I  ,toogood:t6925a_  I  ,517.9099851,1679.13243
toogood,t6925a,t69,  a:  ,toogood:t6925a_  a:  ,672.0112547,1435.605252
toogood,t6925a,t69,  a:  ,toogood:t6925a_  a:  ,715.7442247,1461.937427
toogood,t6925a,t69,  o:  ,toogood:t6925a_  o:  ,508.8809149,1295.453452
toogood,t6925b,t69,  O  ,toogood:t6925b_  O  ,681.6696795,1191.886108
toogood,t6925b,t69,  i:  ,toogood:t6925b_  i:  ,418.5133979,1710.846053
toogood,t6926b,t69,  E  ,toogood:t6926b_  E  ,511.5500636,1679.475257
toogood,t6926b,t69,  o:  ,toogood:t6926b_  o:  ,511.7755788,1320.915734
toogood,t6926b,t69,  E  ,toogood:t6926b_  E  ,507.7632828,1781.828839
toogood,t6926b,t69,  o:  ,toogood:t6926b_  o:  ,451.8755899,1400.847139
toogood,t6927a,t69,  u:  ,toogood:t6927a_  u:  ,387.67248,1625.267563
toogood,t6927a,t69,  A  ,toogood:t6927a_  A  ,747.6727448,1691.415665
toogood,t6927a,t69,  O  ,toogood:t6927a_  O  ,737.9031559,1375.058645
toogood,t6927b,t69,  O  ,toogood:t6927b_  O  ,583.588803,1118.394498
toogood,t6929a,t69,  a:  ,toogood:t6929a_  a:  ,632.6233845,1476.420438
toogood,t6929a,t69,  A  ,toogood:t6929a_  A  ,665.4226557,1639.75238
toogood,t6929a,t69,  V  ,toogood:t6929a_  V  ,674.4606021,1418.997851
toogood,t6929b,t69,  O  ,toogood:t6929b_  O  ,757.7454203,1542.926757
toogood,t6929b,t69,  E  ,toogood:t6929b_  E  ,567.7528184,1742.705298
toogood,t6929b,t69,  u:  ,toogood:t6929b_  u:  ,375.077842,1619.0978
toogood,t6929b,t69,  E  ,toogood:t6929b_  E  ,519.8763759,1692.943908
toogood,t6929b,t69,  E  ,toogood:t6929b_  E  ,580.7870912,1676.173285
toogood,t6931a,t69,  a:  ,toogood:t6931a_  a:  ,700.3204865,1403.123137
toogood,t6931a,t69,  A  ,toogood:t6931a_  A  ,607.565444,1665.524122
toogood,t6931a,t69,  o:  ,toogood:t6931a_  o:  ,492.5709374,1362.405546
toogood,t6931a,t69,  V  ,toogood:t6931a_  V  ,582.4472132,1407.250405
toogood,t6931a,t69,  V  ,toogood:t6931a_  V  ,644.236773,1467.74872
toogood,t6931a,t69,  O  ,toogood:t6931a_  O  ,685.274925,1335.329002
toogood,t6931b,t69,  o:  ,toogood:t6931b_  o:  ,439.3710854,1388.226976
toogood,t6931b,t69,  I  ,toogood:t6931b_  I  ,478.9108038,1798.343555
toogood,t6931b,t69,  o:  ,toogood:t6931b_  o:  ,544.2110168,1331.906604
toogood,t6931b,t69,  u:  ,toogood:t6931b_  u:  ,383.8063845,1650.239339
toogood,t6931b,t69,  i:  ,toogood:t6931b_  i:  ,408.9068254,1842.921615
toogood,t6932,t69,  A  ,toogood:t6932_  A  ,646.115737,1718.848098
toogood,t6932,t69,  O  ,toogood:t6932_  O  ,684.1822355,1307.890747
toogood,t6932,t69,  V  ,toogood:t6932_  V  ,681.4416312,1437.547457
toogood,t6932,t69,  O  ,toogood:t6932_  O  ,658.7339005,1262.567548
toogood,t6932,t69,  V  ,toogood:t6932_  V  ,588.74193,1335.627214
toogood,t6932,t69,  E  ,toogood:t6932_  E  ,437.0797819,1689.354024
toogood,t6934,t69,  E  ,toogood:t6934_  E  ,528.504654,1706.517268
toogood,t6934,t69,  E  ,toogood:t6934_  E  ,570.6993381,1764.147942
toogood,t6934,t69,  A  ,toogood:t6934_  A  ,677.1118052,1600.263437
toogood,t6934,t69,  O  ,toogood:t6934_  O  ,629.891429,1295.644765
toogood,t6934,t69,  i:  ,toogood:t6934_  i:  ,436.8941548,1795.358918
toogood,t6934,t69,  V  ,toogood:t6934_  V  ,710.4801172,1367.356714
toogood,t6934,t69,  a:  ,toogood:t6934_  a:  ,666.7738119,1318.441255
toogood,t6934,t69,  I  ,toogood:t6934_  I  ,494.9235536,1740.941431
toogood,t6934,t69,  i:  ,toogood:t6934_  i:  ,422.2944547,1802.807694
toogood,t6934,t69,  V  ,toogood:t6934_  V  ,650.1512041,1379.221575
toogood,t6935,t69,  i:  ,toogood:t6935_  i:  ,423.4546211,1751.350159
toogood,t6935,t69,  i:  ,toogood:t6935_  i:  ,362.5984362,1832.378718
toogood,t6935,t69,  @:  ,toogood:t6935_  @:  ,590.462187,1446.005371
toogood,t6935,t69,  i:  ,toogood:t6935_  i:  ,354.2122274,1770.151583
toogood,t6935,t69,  A  ,toogood:t6935_  A  ,644.9976935,1706.644616
toogood,t6935,t69,  a:  ,toogood:t6935_  a:  ,704.1115974,1337.802418
toogood,t6935,t69,  E  ,toogood:t6935_  E  ,563.9104742,1800.900174
toogood,t6935,t69,  U  ,toogood:t6935_  U  ,452.7566435,1243.704728
toogood,t6936,t69,  A  ,toogood:t6936_  A  ,654.5613571,1626.050075
toogood,t6936,t69,  i:  ,toogood:t6936_  i:  ,399.9200762,1845.17628
toogood,t6936,t69,  o:  ,toogood:t6936_  o:  ,437.2312392,1245.475344
toogood,t6936,t69,  E  ,toogood:t6936_  E  ,536.0568404,1686.405364
toogood,t6937,t69,  O  ,toogood:t6937_  O  ,742.0824747,1300.289788
toogood,t6937,t69,  O  ,toogood:t6937_  O  ,598.207304,1154.576303
toogood,t6937,t69,  A  ,toogood:t6937_  A  ,639.2903004,1699.142645
toogood,t6938,t69,  i:  ,toogood:t6938_  i:  ,442.2846572,1850.872264
toogood,t6938,t69,  I  ,toogood:t6938_  I  ,558.7882491,1873.996489
toogood,t6938,t69,  a:  ,toogood:t6938_  a:  ,791.297792,1429.496693
toogood,t6938,t69,  o:  ,toogood:t6938_  o:  ,515.9541295,1275.881632
toogood,t6938,t69,  E  ,toogood:t6938_  E  ,658.0641181,1660.757536
toogood,t6938,t69,  V  ,toogood:t6938_  V  ,704.8326351,1583.802752
toogood,t6938,t69,  i:  ,toogood:t6938_  i:  ,384.069097,1773.404231
toogood,t6938,t69,  i:  ,toogood:t6938_  i:  ,385.4535786,1622.462987
toogood,t6938,t69,  A  ,toogood:t6938_  A  ,691.8027359,1725.114142
toogood,t6939,t69,  a:  ,toogood:t6939_  a:  ,501.3229226,1386.488069
toogood,t6939,t69,  A  ,toogood:t6939_  A  ,577.0968468,1580.837359
toogood,t6939,t69,  O  ,toogood:t6939_  O  ,574.4375149,1329.646562
toogood,t6939,t69,  @:  ,toogood:t6939_  @:  ,555.4631394,1419.200996
toogood,t6939,t69,  E  ,toogood:t6939_  E  ,507.7359717,1709.752975
toogood,t6939,t69,  i:  ,toogood:t6939_  i:  ,365.2046657,1697.292158
toogood,t6940,t69,  V  ,toogood:t6940_  V  ,613.7736953,1346.246358
toogood,t6940,t69,  O  ,toogood:t6940_  O  ,597.8997318,1334.387113
toogood,t6940,t69,  V  ,toogood:t6940_  V  ,597.3822544,1367.970231
toogood,t6940,t69,  a:  ,toogood:t6940_  a:  ,669.4065943,1434.782088
toogood,t6940,t69,  i:  ,toogood:t6940_  i:  ,405.6047036,1835.995636
toogood,t6940,t69,  A  ,toogood:t6940_  A  ,631.2629025,1579.356701
toogood,t6940,t69,  V  ,toogood:t6940_  V  ,607.4279742,1342.300119
toogood,t6940,t69,  A  ,toogood:t6940_  A  ,651.6360532,1753.817516
toogood,t6941,t69,  A  ,toogood:t6941_  A  ,670.9663984,1772.354197
toogood,t6941,t69,  O  ,toogood:t6941_  O  ,603.3306299,1345.030588
toogood,t6942,t69,  a:  ,toogood:t6942_  a:  ,697.4849221,1408.467221
toogood,t6943,t69,  V  ,toogood:t6943_  V  ,563.3838346,1134.64104
toogood,t6943,t69,  i:  ,toogood:t6943_  i:  ,353.0733986,1859.764932
toogood,t6943,t69,  E  ,toogood:t6943_  E  ,602.4261692,1690.242775
toogood,t6943,t69,  A  ,toogood:t6943_  A  ,636.0760041,1728.61418
toogood,t6943,t69,  V  ,toogood:t6943_  V  ,665.4559876,1353.572877
toogood,t6943,t69,  O  ,toogood:t6943_  O  ,565.1151166,1226.938286
toogood,t6945,t69,  a:  ,toogood:t6945_  a:  ,646.565712,1395.145914
toogood,t6945,t69,  O  ,toogood:t6945_  O  ,607.5180526,1432.379289
toogood,t6945,t69,  o:  ,toogood:t6945_  o:  ,448.4220173,1194.193668
toogood,t8501a,t85,  @:  ,toogood:t8501a_  @:  ,404.7559456,1460.801232
toogood,t8501a,t85,  i:  ,toogood:t8501a_  i:  ,343.6109231,1736.871404
toogood,t8502a,t85,  i:  ,toogood:t8502a_  i:  ,324.3307849,1885.193365
toogood,t8502a,t85,  @:  ,toogood:t8502a_  @:  ,389.6329489,1496.453628
toogood,t8502a,t85,  u:  ,toogood:t8502a_  u:  ,333.7543872,1596.3218
toogood,t8502a,t85,  A  ,toogood:t8502a_  A  ,508.4983134,1411.724138
toogood,t8502a,t85,  i:  ,toogood:t8502a_  i:  ,325.4659675,1779.321511
toogood,t8502a,t85,  V  ,toogood:t8502a_  V  ,530.9167662,1296.108847
toogood,t8502a,t85,  A  ,toogood:t8502a_  A  ,430.9861646,1590.951337
toogood,t8502a,t85,  O  ,toogood:t8502a_  O  ,620.0287196,1261.869697
toogood,t8504a,t85,  E  ,toogood:t8504a_  E  ,454.3721208,1525.240026
toogood,t8504a,t85,  V  ,toogood:t8504a_  V  ,464.805519,1203.738813
toogood,t8504a,t85,  i:  ,toogood:t8504a_  i:  ,329.9300308,1822.785589
toogood,t8504a,t85,  V  ,toogood:t8504a_  V  ,542.3751371,1274.979862
toogood,t8504a,t85,  V  ,toogood:t8504a_  V  ,538.3000854,1264.120392
toogood,t8504a,t85,  o:  ,toogood:t8504a_  o:  ,403.1841964,1138.15285
toogood,t8504a,t85,  O  ,toogood:t8504a_  O  ,492.5388567,1074.498539
toogood,t8504a,t85,  V  ,toogood:t8504a_  V  ,536.9112821,1400.048531
toogood,t8504a,t85,  A  ,toogood:t8504a_  A  ,478.3919254,1582.076695
toogood,t8504a,t85,  i:  ,toogood:t8504a_  i:  ,336.9724958,1779.698295
toogood,t8504a,t85,  E  ,toogood:t8504a_  E  ,432.6021251,1542.385399
toogood,t8504a,t85,  A  ,toogood:t8504a_  A  ,486.2579175,1604.299845
toogood,t8504a,t85,  i:  ,toogood:t8504a_  i:  ,314.378903,1876.943291
toogood,t8505a,t85,  E  ,toogood:t8505a_  E  ,438.8722185,1391.546883
toogood,t8505a,t85,  i:  ,toogood:t8505a_  i:  ,326.9750449,1809.273611
toogood,t8505a,t85,  E  ,toogood:t8505a_  E  ,404.2972866,1601.681159
toogood,t8505a,t85,  A  ,toogood:t8505a_  A  ,464.5231776,1611.729856
toogood,t8505a,t85,  O  ,toogood:t8505a_  O  ,559.9689326,1607.041632
toogood,t8505a,t85,  A  ,toogood:t8505a_  A  ,561.6744792,1722.836858
toogood,t8505a,t85,  A  ,toogood:t8505a_  A  ,472.9533811,1498.395995
toogood,t8505a,t85,  i:  ,toogood:t8505a_  i:  ,332.5913556,1782.777566
toogood,t8505a,t85,  V  ,toogood:t8505a_  V  ,575.2530338,1277.258728
toogood,t8505a,t85,  i:  ,toogood:t8505a_  i:  ,334.5830059,2010.353006
toogood,t8505a,t85,  i:  ,toogood:t8505a_  i:  ,365.7043952,1806.94054
toogood,t8505a,t85,  E  ,toogood:t8505a_  E  ,394.9361225,1587.661726
toogood,t8505a,t85,  V  ,toogood:t8505a_  V  ,548.2584822,1255.041703
toogood,t8507a,t85,  i:  ,toogood:t8507a_  i:  ,296.9852651,1915.639672
toogood,t8507a,t85,  i:  ,toogood:t8507a_  i:  ,333.4183934,1928.390797
toogood,t8507a,t85,  A  ,toogood:t8507a_  A  ,524.8663286,1479.571186
toogood,t8507a,t85,  @:  ,toogood:t8507a_  @:  ,418.1040413,1459.075648
toogood,t8508a,t85,  A  ,toogood:t8508a_  A  ,472.9250946,1679.333919
toogood,t8508a,t85,  O  ,toogood:t8508a_  O  ,576.9570097,1218.714314
toogood,t8508a,t85,  A  ,toogood:t8508a_  A  ,506.7281032,1588.956361
toogood,t8508a,t85,  u:  ,toogood:t8508a_  u:  ,357.59759,1395.158494
toogood,t8508a,t85,  a:  ,toogood:t8508a_  a:  ,531.9465274,1307.423395
toogood,t8508a,t85,  O  ,toogood:t8508a_  O  ,571.510302,1178.17695
toogood,t8508a,t85,  E  ,toogood:t8508a_  E  ,431.645649,1644.804023
toogood,t8508a,t85,  i:  ,toogood:t8508a_  i:  ,314.5443535,1873.690878
toogood,t8508a,t85,  i:  ,toogood:t8508a_  i:  ,308.3671142,1949.392703
toogood,t8508a,t85,  E  ,toogood:t8508a_  E  ,409.226189,1625.56988
toogood,t8508a,t85,  A  ,toogood:t8508a_  A  ,478.7918757,1556.516994
toogood,t8508b,t85,  A  ,toogood:t8508b_  A  ,451.8817585,1455.56027
toogood,t8508b,t85,  E  ,toogood:t8508b_  E  ,404.6873546,1633.76865
toogood,t8508b,t85,  O  ,toogood:t8508b_  O  ,618.253026,1282.477194
toogood,t8509a,t85,  i:  ,toogood:t8509a_  i:  ,319.8790114,1901.938861
toogood,t8509a,t85,  @:  ,toogood:t8509a_  @:  ,409.8902631,1342.629821
toogood,t8509a,t85,  A  ,toogood:t8509a_  A  ,483.6939177,1440.861584
toogood,t8509a,t85,  I  ,toogood:t8509a_  I  ,390.3230153,1530.919744
toogood,t8509a,t85,  u:  ,toogood:t8509a_  u:  ,336.6400061,1632.261378
toogood,t8509a,t85,  E  ,toogood:t8509a_  E  ,371.3016177,1542.781666
toogood,t8509a,t85,  i:  ,toogood:t8509a_  i:  ,312.532046,1974.449816
toogood,t8509a,t85,  A  ,toogood:t8509a_  A  ,451.7473652,1565.341646
toogood,t8509a,t85,  V  ,toogood:t8509a_  V  ,513.5869516,1291.231271
toogood,t8510a,t85,  I  ,toogood:t8510a_  I  ,393.4379446,1479.699006
toogood,t8510b,t85,  A  ,toogood:t8510b_  A  ,510.2690657,1576.980314
toogood,t8510b,t85,  A  ,toogood:t8510b_  A  ,524.8029493,1876.070169
toogood,t8510b,t85,  A  ,toogood:t8510b_  A  ,506.9869052,1828.429607
toogood,t8511a,t85,  O  ,toogood:t8511a_  O  ,493.052466,1045.650987
toogood,t8511a,t85,  I  ,toogood:t8511a_  I  ,384.3069063,1673.134132
toogood,t8511a,t85,  A  ,toogood:t8511a_  A  ,503.7125051,1555.957324
toogood,t8511a,t85,  A  ,toogood:t8511a_  A  ,522.9657103,1677.618845
