Speaker,filename,Group,Vowel,utts_vow,F1,F2
nordmeyer,n54.30,n54,I,nordmeyer:n54.30_I,505.8942813,1870.482497
nordmeyer,n54.30,n54,a:,nordmeyer:n54.30_a:,715.0427327,1251.541448
nordmeyer,n54.30,n54,O,nordmeyer:n54.30_O,921.8176963,1125.105386
nordmeyer,n54.30,n54,o:,nordmeyer:n54.30_o:,615.7048994,1104.224318
nordmeyer,n54.30,n54,A,nordmeyer:n54.30_A,654.9205284,2040
nordmeyer,n54.30,n54,u:,nordmeyer:n54.30_u:,532.1539042,1103.299869
nordmeyer,n54.4,n54,V,nordmeyer:n54.4_V,690.1635745,1572.404
nordmeyer,n54.4,n54,o:,nordmeyer:n54.4_o:,603.0957734,890.7833569
nordmeyer,n54.4,n54,i:,nordmeyer:n54.4_i:,418.2389291,2000.229335
nordmeyer,n54.4,n54,i:,nordmeyer:n54.4_i:,407.7104236,2051.216
nordmeyer,n54.4,n54,I,nordmeyer:n54.4_I,479.0387545,1828.116633
nordmeyer,n54.4,n54,E,nordmeyer:n54.4_E,572.4869491,2007.208
nordmeyer,n54.5,n54,V,nordmeyer:n54.5_V,759.0582605,1216.48732
nordmeyer,n54.5,n54,I,nordmeyer:n54.5_I,526.2744579,1960
nordmeyer,n54.5,n54,i:,nordmeyer:n54.5_i:,491.2620547,2360
nordmeyer,n54.5,n54,I,nordmeyer:n54.5_I,474.0337275,1660
nordmeyer,n54.5,n54,@:,nordmeyer:n54.5_@:,732.4833571,1416.928697
nordmeyer,n54.5,n54,A,nordmeyer:n54.5_A,749.4707183,1934.883211
nordmeyer,n54.5,n54,V,nordmeyer:n54.5_V,847.3691667,1744.501077
nordmeyer,n54.5,n54,o:,nordmeyer:n54.5_o:,573.1880773,861.088172
nordmeyer,n54.5,n54,a:,nordmeyer:n54.5_a:,669.412,1000
nordmeyer,n54.5,n54,V,nordmeyer:n54.5_V,732.1830838,1416.816494
nordmeyer,n54.5,n54,I,nordmeyer:n54.5_I,591.5728605,1913.836363
nordmeyer,n54.5,n54,E,nordmeyer:n54.5_E,618.244949,1627.383257
nordmeyer,n54.6,n54,V,nordmeyer:n54.6_V,795.2167701,1260
nordmeyer,n54.6,n54,E,nordmeyer:n54.6_E,672.5231376,1626.801471
nordmeyer,n54.6,n54,I,nordmeyer:n54.6_I,508.9371856,1996.371375
nordmeyer,n54.6,n54,o:,nordmeyer:n54.6_o:,507.5251091,725.7121166
nordmeyer,n54.6,n54,a:,nordmeyer:n54.6_a:,848.9090899,1212.264956
nordmeyer,n54.6,n54,A,nordmeyer:n54.6_A,674.4302085,1740
nordmeyer,n54.6,n54,E,nordmeyer:n54.6_E,697.8707142,2304.032
nordmeyer,n54.6,n54,V,nordmeyer:n54.6_V,740.7184162,1321.757135
nordmeyer,n54.6,n54,i:,nordmeyer:n54.6_i:,326.3990954,2187.994673
nordmeyer,n54.6,n54,u:,nordmeyer:n54.6_u:,503.9334873,1511.121938
nordmeyer,n54.6,n54,I,nordmeyer:n54.6_I,469.6018039,1819.835043
nordmeyer,n54.6,n54,@:,nordmeyer:n54.6_@:,677.7243912,1278.279544
nordmeyer,n54.6,n54,i:,nordmeyer:n54.6_i:,471.8715771,2367.42324
nordmeyer,n54.7,n54,A,nordmeyer:n54.7_A,785.8814556,1932.741521
nordmeyer,n54.7,n54,a:,nordmeyer:n54.7_a:,816.1350494,1178.466594
nordmeyer,n54.7,n54,A,nordmeyer:n54.7_A,648.9228925,1973.059608
nordmeyer,n54.7,n54,o:,nordmeyer:n54.7_o:,540,801.445885
nordmeyer,n54.7,n54,i:,nordmeyer:n54.7_i:,552.5895359,1942.648949
nordmeyer,n54.7,n54,V,nordmeyer:n54.7_V,714.4828678,1259.622303
nordmeyer,n54.7,n54,O,nordmeyer:n54.7_O,762.9844321,1074.407754
nordmeyer,n54.7,n54,A,nordmeyer:n54.7_A,795.6408152,1789.836925
nordmeyer,n54.7,n54,E,nordmeyer:n54.7_E,627.4134008,2052.992
nordmeyer,n54.7,n54,E,nordmeyer:n54.7_E,594.3228561,1980
nordmeyer,n54.7,n54,E,nordmeyer:n54.7_E,573.4644272,2063.008
nordmeyer,n54.8,n54,o:,nordmeyer:n54.8_o:,701.3898724,853.208
nordmeyer,n54.8,n54,o:,nordmeyer:n54.8_o:,680.3300612,929.0529135
nordmeyer,n54.8,n54,O,nordmeyer:n54.8_O,713.656628,981.3489154
nordmeyer,n54.8,n54,E,nordmeyer:n54.8_E,519.4728421,2040
nordmeyer,n54.8,n54,a:,nordmeyer:n54.8_a:,862.6047894,1132.395499
nordmeyer,n54.8,n54,I,nordmeyer:n54.8_I,544.1382047,1855.217176
nordmeyer,n54.8,n54,A,nordmeyer:n54.8_A,779.3008897,1871.993009
nordmeyer,n54.8,n54,a:,nordmeyer:n54.8_a:,913.3583621,1214.443431
nordmeyer,n54.8,n54,A,nordmeyer:n54.8_A,727.3762489,1757.223816
nordmeyer,n54.8,n54,A,nordmeyer:n54.8_A,793.6896278,1463.414093
nordmeyer,n54.8,n54,E,nordmeyer:n54.8_E,520.541851,2040
nordmeyer,n54.8,n54,A,nordmeyer:n54.8_A,668.6598112,1875.052133
nordmeyer,n54.8,n54,a:,nordmeyer:n54.8_a:,801.9069777,1125.137262
nordmeyer,n54.8,n54,@:,nordmeyer:n54.8_@:,698.8481546,1339.520332
nordmeyer,n54.9,n54,A,nordmeyer:n54.9_A,641.4514957,1716.12
nordmeyer,n54.9,n54,i:,nordmeyer:n54.9_i:,406.9719618,2084.862468
nordmeyer,n54.9,n54,A,nordmeyer:n54.9_A,717.3851115,1578.924844
nordmeyer,n54.9,n54,V,nordmeyer:n54.9_V,861.6129936,1274.188148
nordmeyer,n54.9,n54,O,nordmeyer:n54.9_O,715.6252949,1160.950387
nordmeyer,n54.9,n54,V,nordmeyer:n54.9_V,725.0055447,1131.991376
nordmeyer,n54.9,n54,E,nordmeyer:n54.9_E,642.1948184,2003.209165
nordmeyer,n54.9,n54,V,nordmeyer:n54.9_V,719.1505914,1216.017465
nordmeyer,n54.9,n54,E,nordmeyer:n54.9_E,623.7746478,1880.388
nordmeyer,n54.9,n54,E,nordmeyer:n54.9_E,563.2124253,2080
nordmeyer,n54.9,n54,V,nordmeyer:n54.9_V,674.4958478,1540.922698
nordmeyer,n54.9,n54,o:,nordmeyer:n54.9_o:,614.8323411,958.7472637
nordmeyer,n54.9,n54,I,nordmeyer:n54.9_I,619.6561622,2293.551614
nordmeyer,n54.9,n54,V,nordmeyer:n54.9_V,776.8937095,1618.301083
nordmeyer,n7001a,n70,a:,nordmeyer:n7001a_a:,651.8422,1263.801099
nordmeyer,n7001a,n70,O,nordmeyer:n7001a_O,692.568945,1141.85354
nordmeyer,n7001a,n70,O,nordmeyer:n7001a_O,954.8369022,1092.122266
nordmeyer,n7001a,n70,A,nordmeyer:n7001a_A,754.269884,1964.846098
nordmeyer,n7001a,n70,a:,nordmeyer:n7001a_a:,754.192761,1305.116284
nordmeyer,n7001a,n70,V,nordmeyer:n7001a_V,687.6767944,1167.557153
nordmeyer,n7001a,n70,A,nordmeyer:n7001a_A,1033.931738,2040.972095
nordmeyer,n7001a,n70,A,nordmeyer:n7001a_A,760.5915896,1815.391114
nordmeyer,n7001a,n70,I,nordmeyer:n7001a_I,345.8295477,2104.581905
nordmeyer,n7001a,n70,E,nordmeyer:n7001a_E,336.1646139,1853.901182
nordmeyer,n7001a,n70,I,nordmeyer:n7001a_I,316.5104211,2279.613535
nordmeyer,n7001a,n70,o:,nordmeyer:n7001a_o:,501.8910422,785.165689
nordmeyer,n7001a,n70,V,nordmeyer:n7001a_V,744.0519637,1284.094647
nordmeyer,n7001b,n70,E,nordmeyer:n7001b_E,405.0067709,2045.99222
nordmeyer,n7001b,n70,u:,nordmeyer:n7001b_u:,304.4707813,1743.981647
nordmeyer,n7001b,n70,i:,nordmeyer:n7001b_i:,312.3734333,2091.456199
nordmeyer,n7001b,n70,E,nordmeyer:n7001b_E,412.3493738,1465.7592
nordmeyer,n7001b,n70,o:,nordmeyer:n7001b_o:,394.1229123,663.339788
nordmeyer,n7001b,n70,I,nordmeyer:n7001b_I,523.2550212,1471.679385
nordmeyer,n7001b,n70,a:,nordmeyer:n7001b_a:,1040.2,1380
nordmeyer,n7001b,n70,V,nordmeyer:n7001b_V,656.7243222,1244.714979
nordmeyer,n7001b,n70,V,nordmeyer:n7001b_V,1189.502016,1698.21599
nordmeyer,n7001b,n70,V,nordmeyer:n7001b_V,684.4201274,1372.984409
nordmeyer,n7003b,n70,@:,nordmeyer:n7003b_@:,480.8507761,1315.749185
nordmeyer,n7003b,n70,E,nordmeyer:n7003b_E,319.7301359,2232.638338
nordmeyer,n7003b,n70,O,nordmeyer:n7003b_O,683.8967507,1109.884546
nordmeyer,n7003b,n70,E,nordmeyer:n7003b_E,513.0138649,1767.236
nordmeyer,n7003b,n70,i:,nordmeyer:n7003b_i:,263.2880468,2359.447058
nordmeyer,n7003b,n70,@:,nordmeyer:n7003b_@:,590.5644625,1176.11913
nordmeyer,n7004a,n70,V,nordmeyer:n7004a_V,517.0335958,1223.360218
nordmeyer,n7004a,n70,V,nordmeyer:n7004a_V,332.6651759,1270.733509
nordmeyer,n7004a,n70,O,nordmeyer:n7004a_O,575.1528372,928.5691957
nordmeyer,n7004a,n70,I,nordmeyer:n7004a_I,383.9004452,2223.243281
nordmeyer,n7004a,n70,A,nordmeyer:n7004a_A,727.9391543,1888.551518
nordmeyer,n7004a,n70,a:,nordmeyer:n7004a_a:,930.0531835,1362.680103
nordmeyer,n7004a,n70,A,nordmeyer:n7004a_A,667.0432029,1919.068472
nordmeyer,n7004a,n70,a:,nordmeyer:n7004a_a:,740.6343791,1307.129
nordmeyer,n7004a,n70,A,nordmeyer:n7004a_A,595.7505294,1847.763042
nordmeyer,n7004a,n70,a:,nordmeyer:n7004a_a:,630.1502173,1386.301758
nordmeyer,n7004a,n70,U,nordmeyer:n7004a_U,441.6202149,990.9206619
nordmeyer,n7004a,n70,u:,nordmeyer:n7004a_u:,243.8024966,921.641
nordmeyer,n7004a,n70,V,nordmeyer:n7004a_V,489.9585928,1609.519593
nordmeyer,n7004a,n70,I,nordmeyer:n7004a_I,323.1213882,2095.034343
nordmeyer,n7004b,n70,V,nordmeyer:n7004b_V,616.968017,1448.765991
nordmeyer,n7004b,n70,@:,nordmeyer:n7004b_@:,322.2902503,1484.163764
nordmeyer,n7004b,n70,I,nordmeyer:n7004b_I,350.7840211,1766.425912
nordmeyer,n7004b,n70,u:,nordmeyer:n7004b_u:,352.9102332,844.0666369
nordmeyer,n7004b,n70,V,nordmeyer:n7004b_V,683.6524157,1654.213971
nordmeyer,n7004b,n70,o:,nordmeyer:n7004b_o:,472.8691636,733.8507193
nordmeyer,n7004b,n70,E,nordmeyer:n7004b_E,555.3968841,1857.631197
nordmeyer,n7004b,n70,A,nordmeyer:n7004b_A,712.6598286,1562.64809
nordmeyer,n7004b,n70,I,nordmeyer:n7004b_I,492.9422959,1733.243486
nordmeyer,n7004b,n70,u:,nordmeyer:n7004b_u:,280.5749193,892.7961252
nordmeyer,n7004b,n70,i:,nordmeyer:n7004b_i:,252.5211202,2586.841983
nordmeyer,n7004b,n70,A,nordmeyer:n7004b_A,504.54702,2161.614937
nordmeyer,n7004b,n70,i:,nordmeyer:n7004b_i:,312.9369389,2644.116846
nordmeyer,n7005a,n70,i:,nordmeyer:n7005a_i:,291.4967916,2142.534168
nordmeyer,n7005a,n70,A,nordmeyer:n7005a_A,861.4238265,1663.228069
nordmeyer,n7005a,n70,o:,nordmeyer:n7005a_o:,442.5212748,739.4397954
nordmeyer,n7005a,n70,u:,nordmeyer:n7005a_u:,551.5626474,1333.467461
nordmeyer,n7005a,n70,I,nordmeyer:n7005a_I,378.4649303,2043.66908
nordmeyer,n7005a,n70,O,nordmeyer:n7005a_O,748.4167726,1108.729503
nordmeyer,n7005a,n70,A,nordmeyer:n7005a_A,595.6177633,2155.000607
nordmeyer,n7005a,n70,A,nordmeyer:n7005a_A,656.0005442,1837.292726
nordmeyer,n7005a,n70,@:,nordmeyer:n7005a_@:,510.0031117,1534.312456
nordmeyer,n7005a,n70,V,nordmeyer:n7005a_V,978.8139092,1624.780994
nordmeyer,n7005a,n70,A,nordmeyer:n7005a_A,770.523183,2085.369065
nordmeyer,n7005b,n70,a:,nordmeyer:n7005b_a:,713.9345337,1251.010763
nordmeyer,n7005b,n70,A,nordmeyer:n7005b_A,801.6999074,1699.728351
nordmeyer,n7005b,n70,i:,nordmeyer:n7005b_i:,316.7046878,2448.181277
nordmeyer,n7005b,n70,i:,nordmeyer:n7005b_i:,281.9391473,2581.618689
nordmeyer,n7005b,n70,o:,nordmeyer:n7005b_o:,436.8629432,668.5265237
nordmeyer,n7005b,n70,A,nordmeyer:n7005b_A,372.5934854,1510.273403
nordmeyer,n7005b,n70,A,nordmeyer:n7005b_A,763.6533157,1578.327294
nordmeyer,n7006a,n70,E,nordmeyer:n7006a_E,446.9542955,2139.800084
nordmeyer,n7006a,n70,E,nordmeyer:n7006a_E,566.993352,2141.791048
nordmeyer,n7006a,n70,O,nordmeyer:n7006a_O,806.4452386,1041.757383
nordmeyer,n7006a,n70,a:,nordmeyer:n7006a_a:,879.6945274,1220.94532
nordmeyer,n7006a,n70,O,nordmeyer:n7006a_O,833.1788205,1017.589436
nordmeyer,n7006a,n70,E,nordmeyer:n7006a_E,306.3309111,2173.703848
nordmeyer,n7006a,n70,O,nordmeyer:n7006a_O,765.7186788,1057.271271
nordmeyer,n7006a,n70,I,nordmeyer:n7006a_I,357.9137395,2249.718286
nordmeyer,n7006a,n70,u:,nordmeyer:n7006a_u:,288.4942563,1356.654149
nordmeyer,n7006a,n70,o:,nordmeyer:n7006a_o:,499.125713,754.1730383
nordmeyer,n7006a,n70,o:,nordmeyer:n7006a_o:,406.3959467,728.1737412
nordmeyer,n7006a,n70,V,nordmeyer:n7006a_V,676.3854552,1579.959049
nordmeyer,n7006b,n70,V,nordmeyer:n7006b_V,941.8412403,1428.342489
nordmeyer,n7006b,n70,E,nordmeyer:n7006b_E,390.8760388,2172.443947
nordmeyer,n7006b,n70,I,nordmeyer:n7006b_I,295.4449806,2501.762616
nordmeyer,n7006b,n70,I,nordmeyer:n7006b_I,290.2516942,2378.15527
nordmeyer,n7006b,n70,I,nordmeyer:n7006b_I,391.3496616,2301.73775
nordmeyer,n7006b,n70,A,nordmeyer:n7006b_A,674.1362479,1729.697569
nordmeyer,n7006b,n70,A,nordmeyer:n7006b_A,779.5242841,2142.231261
nordmeyer,n7006b,n70,E,nordmeyer:n7006b_E,313.2617007,2163.255087
nordmeyer,n7006b,n70,E,nordmeyer:n7006b_E,605.1800584,1747.364405
nordmeyer,n7006b,n70,a:,nordmeyer:n7006b_a:,898.4778691,1380.681774
nordmeyer,n7007a,n70,@:,nordmeyer:n7007a_@:,589.1191938,1462.003785
nordmeyer,n7007a,n70,E,nordmeyer:n7007a_E,276.0836506,1810.521253
nordmeyer,n7007a,n70,u:,nordmeyer:n7007a_u:,351.1869327,1190.919197
nordmeyer,n7007a,n70,I,nordmeyer:n7007a_I,372.8463798,2391.532447
nordmeyer,n7007a,n70,u:,nordmeyer:n7007a_u:,491.3520747,873.0592209
nordmeyer,n7007a,n70,A,nordmeyer:n7007a_A,698.2620708,1984.963263
nordmeyer,n7007a,n70,A,nordmeyer:n7007a_A,693.8787875,1679.434764
nordmeyer,n7007a,n70,I,nordmeyer:n7007a_I,395.2452841,2212.014518
nordmeyer,n7007a,n70,V,nordmeyer:n7007a_V,900,1765.12075
nordmeyer,n7007a,n70,V,nordmeyer:n7007a_V,670.4516,1630.156304
nordmeyer,n7007a,n70,O,nordmeyer:n7007a_O,348.3755897,1005.612898
nordmeyer,n7007a,n70,I,nordmeyer:n7007a_I,385.7173676,2163.497522
nordmeyer,n7007b,n70,A,nordmeyer:n7007b_A,662.3130111,2041.048985
nordmeyer,n7007b,n70,E,nordmeyer:n7007b_E,542.021054,1717.135227
nordmeyer,n7007b,n70,I,nordmeyer:n7007b_I,425.7552672,1793.973534
nordmeyer,n7007b,n70,E,nordmeyer:n7007b_E,571.0770132,1891.572001
nordmeyer,n7007b,n70,I,nordmeyer:n7007b_I,352.5120697,2045.556586
nordmeyer,n7007b,n70,u:,nordmeyer:n7007b_u:,325.0732214,1177.2838
nordmeyer,n7007b,n70,a:,nordmeyer:n7007b_a:,912.7110555,1523.115287
nordmeyer,n7007b,n70,O,nordmeyer:n7007b_O,465.7531825,1001.202245
nordmeyer,n7007b,n70,o:,nordmeyer:n7007b_o:,555.4937997,916.0933618
nordmeyer,n7009a,n70,A,nordmeyer:n7009a_A,807.2553113,1803.859513
nordmeyer,n7009a,n70,A,nordmeyer:n7009a_A,586.5377096,1707.137747
nordmeyer,n7009a,n70,i:,nordmeyer:n7009a_i:,354.1329958,2335.594898
nordmeyer,n7009b,n70,E,nordmeyer:n7009b_E,372.6263487,2081.615111
nordmeyer,n7009b,n70,O,nordmeyer:n7009b_O,802.5878737,1108.514306
nordmeyer,n7009b,n70,o:,nordmeyer:n7009b_o:,401.3269018,716.6183809
nordmeyer,n7009b,n70,i:,nordmeyer:n7009b_i:,284.5500943,2163.315635
nordmeyer,n7009b,n70,i:,nordmeyer:n7009b_i:,258.7937254,2027.740031
nordmeyer,n7009b,n70,O,nordmeyer:n7009b_O,663.0119716,1012.457097
nordmeyer,n7009b,n70,A,nordmeyer:n7009b_A,926.7859237,1617.639007
nordmeyer,n7009b,n70,E,nordmeyer:n7009b_E,434.1820769,2321.072175
nordmeyer,n7010b,n70,u:,nordmeyer:n7010b_u:,452.6038478,915.8981332
nordmeyer,n7010b,n70,I,nordmeyer:n7010b_I,451.4105598,2126.817431
nordmeyer,n7010b,n70,V,nordmeyer:n7010b_V,716.0886271,1416.513064
nordmeyer,n7010b,n70,u:,nordmeyer:n7010b_u:,482.1930068,960.8215308
nordmeyer,n7010b,n70,V,nordmeyer:n7010b_V,707.2855089,1262.407366
nordmeyer,n7010b,n70,I,nordmeyer:n7010b_I,229.1880737,2205.268675
nordmeyer,n7010b,n70,O,nordmeyer:n7010b_O,661.4202258,1180.813628
nordmeyer,n7010b,n70,A,nordmeyer:n7010b_A,665.7410929,1467.958876
nordmeyer,n7010b,n70,o:,nordmeyer:n7010b_o:,484.6998388,764.5301149
nordmeyer,n7010b,n70,u:,nordmeyer:n7010b_u:,452.9205952,1040.733091
nordmeyer,n7010b,n70,O,nordmeyer:n7010b_O,682.0916777,1142.260308
nordmeyer,n7011b,n70,i:,nordmeyer:n7011b_i:,389.1158259,2305.976928
nordmeyer,n7011b,n70,I,nordmeyer:n7011b_I,423.3783435,1471.917672
nordmeyer,n7011b,n70,I,nordmeyer:n7011b_I,408.9542104,2129.491401
nordmeyer,n7011b,n70,V,nordmeyer:n7011b_V,463.3754062,1526.361341
nordmeyer,n7011b,n70,E,nordmeyer:n7011b_E,609.9331522,1742.421099
nordmeyer,n7011b,n70,A,nordmeyer:n7011b_A,1034.090285,1929.83214
nordmeyer,n7011b,n70,A,nordmeyer:n7011b_A,489.2053285,2116.70453
nordmeyer,n7011b,n70,A,nordmeyer:n7011b_A,546.6387092,1773.380771
nordmeyer,n7011b,n70,I,nordmeyer:n7011b_I,416.1240859,1973.800085
nordmeyer,n7011b,n70,a:,nordmeyer:n7011b_a:,950.8502961,1499.94777
nordmeyer,n7012a,n70,A,nordmeyer:n7012a_A,529.6798392,1798.135156
nordmeyer,n7012a,n70,E,nordmeyer:n7012a_E,451.267024,2104.186509
nordmeyer,n7012a,n70,A,nordmeyer:n7012a_A,670.3802129,1516.576357
nordmeyer,n7012a,n70,I,nordmeyer:n7012a_I,428.5906993,2087.802555
nordmeyer,n7012a,n70,i:,nordmeyer:n7012a_i:,328.6781531,2359.114292
nordmeyer,n7012a,n70,A,nordmeyer:n7012a_A,853.0318232,1731.377906
nordmeyer,n7012a,n70,i:,nordmeyer:n7012a_i:,291.2550373,2802.519387
nordmeyer,n7012b,n70,u:,nordmeyer:n7012b_u:,303.9458544,757.6871871
nordmeyer,n7012b,n70,o:,nordmeyer:n7012b_o:,453.0493207,699.0547392
nordmeyer,n7012b,n70,I,nordmeyer:n7012b_I,327.7463544,2223.045772
nordmeyer,n7012b,n70,E,nordmeyer:n7012b_E,382.1140879,2203.374882
nordmeyer,n7012b,n70,E,nordmeyer:n7012b_E,469.6088925,2071.242434
nordmeyer,n7012b,n70,u:,nordmeyer:n7012b_u:,279.447714,1722.771078
nordmeyer,n7012b,n70,O,nordmeyer:n7012b_O,820.28552,1163.990511
nordmeyer,n7012b,n70,V,nordmeyer:n7012b_V,807.4833896,1491.880478
nordmeyer,n7012b,n70,I,nordmeyer:n7012b_I,404.8645536,2280.389311
nordmeyer,n7012b,n70,I,nordmeyer:n7012b_I,408.8012814,2326.692292
nordmeyer,n7012b,n70,a:,nordmeyer:n7012b_a:,861.2750959,1281.408604
nordmeyer,n7012b,n70,E,nordmeyer:n7012b_E,673.3457266,2154.825066
nordmeyer,n7012b,n70,u:,nordmeyer:n7012b_u:,346.8837777,857.9088928
nordmeyer,n7013a,n70,I,nordmeyer:n7013a_I,326.2196689,2157.987446
nordmeyer,n7013a,n70,O,nordmeyer:n7013a_O,768.5892681,913.2466205
nordmeyer,n7013a,n70,V,nordmeyer:n7013a_V,960.6476377,1477.775882
nordmeyer,n7013a,n70,I,nordmeyer:n7013a_I,420.7039422,1822.342259
nordmeyer,n7013a,n70,E,nordmeyer:n7013a_E,573.3917853,1966.6214
nordmeyer,n7013a,n70,u:,nordmeyer:n7013a_u:,290.3236724,673.4441588
nordmeyer,n7013b,n70,a:,nordmeyer:n7013b_a:,849.6677452,1312.871362
nordmeyer,n7013b,n70,A,nordmeyer:n7013b_A,639.754288,2165.14789
nordmeyer,n7013b,n70,E,nordmeyer:n7013b_E,371.5768738,2139.798743
nordmeyer,n7013b,n70,i:,nordmeyer:n7013b_i:,329.7073803,2336.881665
nordmeyer,n7013b,n70,V,nordmeyer:n7013b_V,786.9375208,1537.793596
nordmeyer,n7013b,n70,o:,nordmeyer:n7013b_o:,415.2078638,771.1164551
nordmeyer,n7013b,n70,i:,nordmeyer:n7013b_i:,293.2593745,2294.38488
nordmeyer,n7013b,n70,I,nordmeyer:n7013b_I,374.6050046,2224.975082
nordmeyer,n7013b,n70,I,nordmeyer:n7013b_I,320.5140362,1688.388823
nordmeyer,n7014b,n70,a:,nordmeyer:n7014b_a:,855.2952785,1326.115076
nordmeyer,n7014b,n70,O,nordmeyer:n7014b_O,545.3794622,1085.723456
nordmeyer,n7014b,n70,I,nordmeyer:n7014b_I,332.7391433,2298.775056
nordmeyer,n7014b,n70,i:,nordmeyer:n7014b_i:,275.8036441,2245.204875
nordmeyer,n7014b,n70,O,nordmeyer:n7014b_O,872.7207592,1096.472963
nordmeyer,n7014b,n70,i:,nordmeyer:n7014b_i:,356.4718776,2505.608594
nordmeyer,n7014b,n70,i:,nordmeyer:n7014b_i:,296.9350064,2720.024693
nordmeyer,n7014b,n70,O,nordmeyer:n7014b_O,767.9699691,1232.003633
nordmeyer,n7014b,n70,V,nordmeyer:n7014b_V,728.6149997,1318.249214
nordmeyer,n7015b,n70,o:,nordmeyer:n7015b_o:,571.6326093,918.976102
nordmeyer,n7015b,n70,I,nordmeyer:n7015b_I,491.0171504,2034.041751
nordmeyer,n7015b,n70,I,nordmeyer:n7015b_I,382.5800139,1952.328773
nordmeyer,n7015b,n70,o:,nordmeyer:n7015b_o:,560,840
nordmeyer,n7015b,n70,O,nordmeyer:n7015b_O,769.1595781,1120.431262
nordmeyer,n7015b,n70,E,nordmeyer:n7015b_E,463.6776124,2015.894268
nordmeyer,n7015b,n70,E,nordmeyer:n7015b_E,458.7906606,1800.190965
nordmeyer,n7015b,n70,I,nordmeyer:n7015b_I,327.534411,1897.839692
nordmeyer,n7015b,n70,O,nordmeyer:n7015b_O,715.8039738,962.3560862
nordmeyer,n7016a,n70,A,nordmeyer:n7016a_A,490.4701446,1603.343977
nordmeyer,n7016a,n70,V,nordmeyer:n7016a_V,671.7038115,1377.664676
nordmeyer,n7016a,n70,a:,nordmeyer:n7016a_a:,835.5075555,1278.180503
nordmeyer,n7016a,n70,E,nordmeyer:n7016a_E,503.1306407,1929.333219
nordmeyer,n7016a,n70,E,nordmeyer:n7016a_E,592.5359746,1711.78502
nordmeyer,n7016a,n70,I,nordmeyer:n7016a_I,323.7754209,2163.694752
nordmeyer,n7016a,n70,V,nordmeyer:n7016a_V,643.9680971,1245.872678
nordmeyer,n7016a,n70,A,nordmeyer:n7016a_A,431.4886172,1877.240336
nordmeyer,n7016a,n70,A,nordmeyer:n7016a_A,739.5734034,1717.917685
nordmeyer,n7016a,n70,A,nordmeyer:n7016a_A,668.5376112,1870.885682
nordmeyer,n7016b,n70,O,nordmeyer:n7016b_O,748.368478,1045.718201
nordmeyer,n7016b,n70,V,nordmeyer:n7016b_V,446.045936,1258.292968
nordmeyer,n7016b,n70,I,nordmeyer:n7016b_I,433.8872018,2308.068327
nordmeyer,n7016b,n70,I,nordmeyer:n7016b_I,462.9506703,1521.403816
nordmeyer,n7016b,n70,A,nordmeyer:n7016b_A,716.3444389,1941.815119
nordmeyer,n7016b,n70,a:,nordmeyer:n7016b_a:,778.5409381,1380.920565
nordmeyer,n7016b,n70,O,nordmeyer:n7016b_O,665.8916795,1043.115218
nordmeyer,n7016b,n70,E,nordmeyer:n7016b_E,504.460878,1701.304274
nordmeyer,n7017a,n70,V,nordmeyer:n7017a_V,792.6450926,1242.257134
nordmeyer,n7017a,n70,I,nordmeyer:n7017a_I,459.7679563,1566.945201
nordmeyer,n7017a,n70,a:,nordmeyer:n7017a_a:,916.0373991,1285.81989
nordmeyer,n7017a,n70,O,nordmeyer:n7017a_O,497.7624321,985.4459413
nordmeyer,n7017a,n70,V,nordmeyer:n7017a_V,800.2337425,1564.117467
nordmeyer,n7017a,n70,I,nordmeyer:n7017a_I,301.2793614,1354.973592
nordmeyer,n7017a,n70,E,nordmeyer:n7017a_E,644.2747691,2001.671849
nordmeyer,n7017a,n70,A,nordmeyer:n7017a_A,772.1220412,2027.015134
nordmeyer,n7017a,n70,I,nordmeyer:n7017a_I,405.9006599,2266.338945
nordmeyer,n7017a,n70,i:,nordmeyer:n7017a_i:,250.4724173,2629.73298
nordmeyer,n7017a,n70,V,nordmeyer:n7017a_V,684.5208741,1456.310936
nordmeyer,n7017a,n70,I,nordmeyer:n7017a_I,417.9357913,2163.66338
nordmeyer,n7017a,n70,o:,nordmeyer:n7017a_o:,399.3651147,802.1083894
nordmeyer,n7017b,n70,A,nordmeyer:n7017b_A,731.7350575,1909.830164
nordmeyer,n7017b,n70,V,nordmeyer:n7017b_V,1142.418357,1385.133674
nordmeyer,n7017b,n70,I,nordmeyer:n7017b_I,339.9489308,2256.105702
nordmeyer,n7017b,n70,o:,nordmeyer:n7017b_o:,459.8467588,776.5700198
nordmeyer,n7017b,n70,V,nordmeyer:n7017b_V,859.6601966,1558.118605
nordmeyer,n7017b,n70,V,nordmeyer:n7017b_V,823.3599692,1673.206174
nordmeyer,n7017b,n70,E,nordmeyer:n7017b_E,396.1329819,1817.90915
nordmeyer,n7017b,n70,I,nordmeyer:n7017b_I,399.2762199,1733.59439
nordmeyer,n7017b,n70,A,nordmeyer:n7017b_A,748.8766159,1589.357079
nordmeyer,n7017b,n70,V,nordmeyer:n7017b_V,546.865643,1289.800483
nordmeyer,n7017b,n70,o:,nordmeyer:n7017b_o:,414.8698753,815.255423
nordmeyer,n7017b,n70,a:,nordmeyer:n7017b_a:,862.8604251,1472.138657
nordmeyer,n7017b,n70,@:,nordmeyer:n7017b_@:,842.4015235,1493.650218
